title,description,published date,url,publisher,date
CCO Hinton leaves Google to advise whistleblower startup - Compliance Week,CCO Hinton leaves Google to advise whistleblower startup  Compliance Week,"Fri, 10 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LmNvbXBsaWFuY2V3ZWVrLmNvbS9ncmMtYXBwb2ludG1lbnRzL2Njby1oaW50b24tbGVhdmVzLWdvb2dsZS10by1hZHZpc2Utd2hpc3RsZWJsb3dlci1zdGFydHVwLzI5MTc2LmFydGljbGXSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.complianceweek.com', 'title': 'Compliance Week'}",2020-07-10
The rumors around Google's 2020 Pixel phones are getting stranger by the minute - The Verge,The rumors around Google's 2020 Pixel phones are getting stranger by the minute  The Verge,"Fri, 10 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIwLzcvMTAvMjEzMjAwMDUvZ29vZ2xlLWxlYWtzLXBpeGVsLTRhLTVnLTUtcHJvZHVjdC1uYW1lcy1oYXJkd2FyZS1hbmRyb2lkLXJ1bW9y0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}",2020-07-10
Google Announces Its Cloud VMware Engine Is Now Generally Available - InfoQ.com,Google Announces Its Cloud VMware Engine Is Now Generally Available  InfoQ.com,"Fri, 10 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vd3d3LmluZm9xLmNvbS9uZXdzLzIwMjAvMDcvZ29vZ2xlLWNsb3VkLXZtd2FyZS1lbmdpbmUtZ2Ev0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.infoq.com', 'title': 'InfoQ.com'}",2020-07-10
Google: JavaScript Redirects Not A Good Idea - Search Engine Roundtable,Google: JavaScript Redirects Not A Good Idea  Search Engine Roundtable,"Fri, 10 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vd3d3LnNlcm91bmR0YWJsZS5jb20vZ29vZ2xlLWphdmFzY3JpcHQtcmVkaXJlY3RzLTI5NzUyLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.seroundtable.com', 'title': 'Search Engine Roundtable'}",2020-07-10
"Google Ads to prohibit spyware, surveillance products and services - Search Engine Land","Google Ads to prohibit spyware, surveillance products and services  Search Engine Land","Fri, 10 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vc2VhcmNoZW5naW5lbGFuZC5jb20vZ29vZ2xlLWFkcy10by1wcm9oaWJpdC1zcHl3YXJlLXN1cnZlaWxsYW5jZS1wcm9kdWN0cy1hbmQtc2VydmljZXMtMzM3NDY00gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://searchengineland.com', 'title': 'Search Engine Land'}",2020-07-10
How to automatically turn lights on at sunset with Google Home - Stacey on IoT,How to automatically turn lights on at sunset with Google Home  Stacey on IoT,"Sat, 11 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vc3RhY2V5b25pb3QuY29tL2hvdy10by1hdXRvbWF0aWNhbGx5LXR1cm4tbGlnaHRzLW9uLWF0LXN1bnNldC13aXRoLWdvb2dsZS1ob21lL9IBW2h0dHBzOi8vc3RhY2V5b25pb3QuY29tL2hvdy10by1hdXRvbWF0aWNhbGx5LXR1cm4tbGlnaHRzLW9uLWF0LXN1bnNldC13aXRoLWdvb2dsZS1ob21lL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://staceyoniot.com', 'title': 'Stacey on IoT'}",2020-07-10
Amazon Echo Studio vs. Google Home Max - Digital Trends,Amazon Echo Studio vs. Google Home Max  Digital Trends,"Sat, 11 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3LmRpZ2l0YWx0cmVuZHMuY29tL2hvbWUvYW1hem9uLWVjaG8tc3R1ZGlvLXZzLWdvb2dsZS1ob21lLW1heC_SAU1odHRwczovL3d3dy5kaWdpdGFsdHJlbmRzLmNvbS9ob21lL2FtYXpvbi1lY2hvLXN0dWRpby12cy1nb29nbGUtaG9tZS1tYXgvP2FtcA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.digitaltrends.com', 'title': 'Digital Trends'}",2020-07-10
Google Photos Great New Feature For People Who Love To Travel - Forbes,Google Photos Great New Feature For People Who Love To Travel  Forbes,"Fri, 10 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvZ2VvZmZyZXltb3JyaXNvbi8yMDIwLzA3LzEwL2dvb2dsZS1waG90b3MtZ3JlYXQtbmV3LWZlYXR1cmUtZm9yLXBlb3BsZS13aG8tbG92ZS10by10cmF2ZWwv0gF7aHR0cHM6Ly93d3cuZm9yYmVzLmNvbS9zaXRlcy9nZW9mZnJleW1vcnJpc29uLzIwMjAvMDcvMTAvZ29vZ2xlLXBob3Rvcy1ncmVhdC1uZXctZmVhdHVyZS1mb3ItcGVvcGxlLXdoby1sb3ZlLXRvLXRyYXZlbC9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}",2020-07-10
Google's 3D Swirl ad format now available in DV360 - Search Engine Land,Google's 3D Swirl ad format now available in DV360  Search Engine Land,"Fri, 10 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vc2VhcmNoZW5naW5lbGFuZC5jb20vZ29vZ2xlcy0zZC1zd2lybC1hZC1mb3JtYXQtbm93LWF2YWlsYWJsZS1pbi1kdjM2MC0zMzc0ODLSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://searchengineland.com', 'title': 'Search Engine Land'}",2020-07-10
How to Cancel a Google Fi Service Plan for Your Phone - Business Insider,How to Cancel a Google Fi Service Plan for Your Phone  Business Insider,"Fri, 10 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vZ3VpZGVzL3RlY2gvaG93LXRvLWNhbmNlbC1nb29nbGUtZmnSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}",2020-07-10
Google's new Nest smart speaker is all cloth - Ars Technica,Google's new Nest smart speaker is all cloth  Ars Technica,"Fri, 10 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMibGh0dHBzOi8vYXJzdGVjaG5pY2EuY29tL2dhZGdldHMvMjAyMC8wNy9nb29nbGUtc2hvd3Mtb2ZmLW5leHQtZ2VuLXNtYXJ0LXNwZWFrZXItdGhlLWdvb2dsZS1ob21lLXJlcGxhY2VtZW50L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://arstechnica.com', 'title': 'Ars Technica'}",2020-07-10
"Android 10 adopted faster than any other version, Google says - BBC","Android 10 adopted faster than any other version, Google says  BBC","Fri, 10 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LmJiYy5jby51ay9uZXdzL3RlY2hub2xvZ3ktNTMzNjQ1OTXSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bbc.co.uk', 'title': 'BBC'}",2020-07-10
Google Pixel 5 & Pixel 4a will stick to the rear fingerprint sensor - Gizchina.com,Google Pixel 5 & Pixel 4a will stick to the rear fingerprint sensor  Gizchina.com,"Sat, 11 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmdpemNoaW5hLmNvbS8yMDIwLzA3LzExL2dvb2dsZS1waXhlbC01LXBpeGVsLTRhLXdpbGwtc3RpY2stdG8tdGhlLXJlYXItZmluZ2VycHJpbnQtc2Vuc29yL9IBamh0dHBzOi8vd3d3LmdpemNoaW5hLmNvbS8yMDIwLzA3LzExL2dvb2dsZS1waXhlbC01LXBpeGVsLTRhLXdpbGwtc3RpY2stdG8tdGhlLXJlYXItZmluZ2VycHJpbnQtc2Vuc29yL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.gizchina.com', 'title': 'Gizchina.com'}",2020-07-10
Google's Pixel 2020 Lineup Is Shaping Up To Be More Confusing Than Usual - Android Headlines,Google's Pixel 2020 Lineup Is Shaping Up To Be More Confusing Than Usual  Android Headlines,"Fri, 10 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vd3d3LmFuZHJvaWRoZWFkbGluZXMuY29tLzIwMjAvMDcvZ29vZ2xlLXBpeGVsLWxpbmV1cC1jb25mdXNpbmfSAUpodHRwczovL3d3dy5hbmRyb2lkaGVhZGxpbmVzLmNvbS8yMDIwLzA3L2dvb2dsZS1waXhlbC1saW5ldXAtY29uZnVzaW5nP2FtcA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.androidheadlines.com', 'title': 'Android Headlines'}",2020-07-10
The law of unintended consequences: when GDPR increased Google's market concentration - Profit by Pakistan Today,The law of unintended consequences: when GDPR increased Google's market concentration  Profit by Pakistan Today,"Sat, 11 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMigwFodHRwczovL3Byb2ZpdC5wYWtpc3RhbnRvZGF5LmNvbS5way8yMDIwLzA3LzExL3RoZS1sYXctb2YtdW5pbnRlbmRlZC1jb25zZXF1ZW5jZXMtd2hlbi1nZHByLWluY3JlYXNlZC1nb29nbGVzLW1hcmtldC1jb25jZW50cmF0aW9uL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://profit.pakistantoday.com.pk', 'title': 'Profit by Pakistan Today'}",2020-07-10
TikTok removed from App Store and Google Play Store in Hong Kong - India Today,TikTok removed from App Store and Google Play Store in Hong Kong  India Today,"Fri, 10 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy5pbmRpYXRvZGF5LmluL3RlY2hub2xvZ3kvbmV3cy9zdG9yeS90aWt0b2stcmVtb3ZlZC1mcm9tLWFwcC1zdG9yZS1hbmQtZ29vZ2xlLXBsYXktc3RvcmUtaW4taG9uZy1rb25nLTE2OTkxNDEtMjAyMC0wNy0xMNIBhwFodHRwczovL3d3dy5pbmRpYXRvZGF5LmluL2FtcC90ZWNobm9sb2d5L25ld3Mvc3RvcnkvdGlrdG9rLXJlbW92ZWQtZnJvbS1hcHAtc3RvcmUtYW5kLWdvb2dsZS1wbGF5LXN0b3JlLWluLWhvbmcta29uZy0xNjk5MTQxLTIwMjAtMDctMTA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.indiatoday.in', 'title': 'India Today'}",2020-07-10
"Google launches a program that boosts and mentors Filipino startups, connecting them to the region - ANCX","Google launches a program that boosts and mentors Filipino startups, connecting them to the region  ANCX","Fri, 10 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMimgFodHRwczovL25ld3MuYWJzLWNibi5jb20vYW5jeC9jdWx0dXJlL3Nwb3RsaWdodC8wNy8xMC8yMC9nb29nbGUtbGF1bmNoZXMtYS1wcm9ncmFtLXRoYXQtYm9vc3RzLWFuZC1tZW50b3JzLWZpbGlwaW5vLXN0YXJ0dXBzLWNvbm5lY3RpbmctdGhlbS10by10aGUtcmVnaW9u0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.abs-cbn.com', 'title': 'ANCX'}",2020-07-10
"Gboard Might Soon Get Google Lens Shortcut, System Default Theme and More - Beebom","Gboard Might Soon Get Google Lens Shortcut, System Default Theme and More  Beebom","Fri, 10 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vYmVlYm9tLmNvbS9nYm9hcmQtbWlnaHQtc29vbi1nZXQtZ29vZ2xlLWxlbnMtc2hvcnRjdXQtc3lzdGVtLWRlZmF1bHQtdGhlbWUtYW5kLW1vcmUv0gFgaHR0cHM6Ly9iZWVib20uY29tL2dib2FyZC1taWdodC1zb29uLWdldC1nb29nbGUtbGVucy1zaG9ydGN1dC1zeXN0ZW0tZGVmYXVsdC10aGVtZS1hbmQtbW9yZS9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://beebom.com', 'title': 'Beebom'}",2020-07-10
The good and bad in Google's Android distribution numbers - Times of India,The good and bad in Google's Android distribution numbers  Times of India,"Fri, 10 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiggFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9nYWRnZXRzLW5ld3MvdGhlLWdvb2QtYW5kLWJhZC1pbi1nb29nbGVzLWFuZHJvaWQtZGlzdHJpYnV0aW9uLW51bWJlcnMvYXJ0aWNsZXNob3cvNzY4ODk4NjEuY21z0gGGAWh0dHBzOi8vdGltZXNvZmluZGlhLmluZGlhdGltZXMuY29tL2dhZGdldHMtbmV3cy90aGUtZ29vZC1hbmQtYmFkLWluLWdvb2dsZXMtYW5kcm9pZC1kaXN0cmlidXRpb24tbnVtYmVycy9hbXBfYXJ0aWNsZXNob3cvNzY4ODk4NjEuY21z?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://timesofindia.indiatimes.com', 'title': 'Times of India'}",2020-07-10
Google will no longer allow ads that encourage users to spy on people - India Today,Google will no longer allow ads that encourage users to spy on people  India Today,"Sat, 11 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5pbmRpYXRvZGF5LmluL3RlY2hub2xvZ3kvbmV3cy9zdG9yeS9nb29nbGUtd2lsbC1uby1sb25nZXItYWxsb3ctYWRzLXRoYXQtZW5jb3VyYWdlLXVzZXJzLXRvLXNweS1vbi1wZW9wbGUtMTY5OTM5MS0yMDIwLTA3LTEx0gGMAWh0dHBzOi8vd3d3LmluZGlhdG9kYXkuaW4vYW1wL3RlY2hub2xvZ3kvbmV3cy9zdG9yeS9nb29nbGUtd2lsbC1uby1sb25nZXItYWxsb3ctYWRzLXRoYXQtZW5jb3VyYWdlLXVzZXJzLXRvLXNweS1vbi1wZW9wbGUtMTY5OTM5MS0yMDIwLTA3LTEx?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.indiatoday.in', 'title': 'India Today'}",2020-07-10
Google Maps starts showing traffic light locations - MyBroadband,Google Maps starts showing traffic light locations  MyBroadband,"Fri, 10 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vbXlicm9hZGJhbmQuY28uemEvbmV3cy9zb2Z0d2FyZS8zNTk1MDUtZ29vZ2xlLW1hcHMtc3RhcnRzLXNob3dpbmctdHJhZmZpYy1saWdodC1sb2NhdGlvbnMuaHRtbNIBamh0dHBzOi8vbXlicm9hZGJhbmQuY28uemEvbmV3cy9zb2Z0d2FyZS8zNTk1MDUtZ29vZ2xlLW1hcHMtc3RhcnRzLXNob3dpbmctdHJhZmZpYy1saWdodC1sb2NhdGlvbnMuaHRtbC9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://mybroadband.co.za', 'title': 'MyBroadband'}",2020-07-10
"Google Maps Will Show Traffic Signals For Faster Route Navigation, Help You Save Time - Indiatimes.com","Google Maps Will Show Traffic Signals For Faster Route Navigation, Help You Save Time  Indiatimes.com","Fri, 10 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmluZGlhdGltZXMuY29tL3RlY2hub2xvZ3kvbmV3cy9nb29nbGUtbWFwcy10cmFmZmljLXNpZ25hbC1yb3V0ZS1uYXZpZ2F0aW9uLTUxNzU5MC5odG1s0gFmaHR0cHM6Ly93d3cuaW5kaWF0aW1lcy5jb20vYW1wL3RlY2hub2xvZ3kvbmV3cy9nb29nbGUtbWFwcy10cmFmZmljLXNpZ25hbC1yb3V0ZS1uYXZpZ2F0aW9uLTUxNzU5MC5odG1s?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.indiatimes.com', 'title': 'Indiatimes.com'}",2020-07-10
Google Play Protect is blocking AnTuTu Benchmark app from being side-loaded - HT Tech,Google Play Protect is blocking AnTuTu Benchmark app from being side-loaded  HT Tech,"Fri, 10 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiiQFodHRwczovL3RlY2guaGluZHVzdGFudGltZXMuY29tL3RlY2gvbmV3cy9nb29nbGUtcGxheS1wcm90ZWN0LWlzLWJsb2NraW5nLWFudHV0dS1iZW5jaG1hcmstYXBwLWZyb20tYmVpbmctc2lkZS1sb2FkZWQtNzE1OTQzODI2NjA4MjUuaHRtbNIBjQFodHRwczovL3RlY2guaGluZHVzdGFudGltZXMuY29tL2FtcC90ZWNoL25ld3MvZ29vZ2xlLXBsYXktcHJvdGVjdC1pcy1ibG9ja2luZy1hbnR1dHUtYmVuY2htYXJrLWFwcC1mcm9tLWJlaW5nLXNpZGUtbG9hZGVkLTcxNTk0MzgyNjYwODI1Lmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://tech.hindustantimes.com', 'title': 'HT Tech'}",2020-07-10
"Pixel 4A 5G, Pixel 5 reportedly spotted in Google app code - CNET","Pixel 4A 5G, Pixel 5 reportedly spotted in Google app code  CNET","Fri, 10 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmNuZXQuY29tL3RlY2gvbW9iaWxlL3BpeGVsLTRhLTVnLXBpeGVsLTUtcmVwb3J0ZWRseS1zcG90dGVkLWluLWdvb2dsZS1hcHAtY29kZS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnet.com', 'title': 'CNET'}",2020-07-10
